rayons,,"Rayon is a manufactured regenerated cellulose fiber. It is made from purified cellulose, primarily from wood pulp, which is chemically converted into a soluble compound."
rays,noun,"each of the lines in which light (and heat) may seem to stream from the sun or any luminous body, or pass through a small opening."
raise,verb,lift or move to a higher position or level.
raise,verb,"increase the amount, level, or strength of."
raise,verb,cause to occur or to be considered.
raise,verb,"collect, levy, or bring together (money or resources)."
raise,verb,bring up (a child).
raise,verb,bring (someone) back from death.
raised,adjective,elevated to a higher position or level; lifted.
raised,adjective,more intense or strong than usual; higher.
raises,verb,lift or move to a higher position or level.
raises,verb,"increase the amount, level, or strength of."
raises,verb,cause to occur or to be considered.
raises,verb,"collect, levy, or bring together (money or resources)."
raises,verb,bring up (a child).
raises,verb,bring (someone) back from death.
raisin,noun,a partially dried grape.
raising,verb,lift or move to a higher position or level.
raising,verb,"increase the amount, level, or strength of."
raising,verb,cause to occur or to be considered.
raising,verb,"collect, levy, or bring together (money or resources)."
raising,verb,bring up (a child).
raising,verb,bring (someone) back from death.
raisins,noun,a partially dried grape.
raison,,Full <b>Definition</b> of <b>RAISON</b> D'ÃTRE. : reason or justification for existence. See <b>raison</b> d'Ãªtre <b>defined</b> for English-language learners.
raisons,,Full <b>Definition</b> of <b>RAISON</b> D'ÃTRE. : reason or justification for existence. See <b>raison</b> d'Ãªtre <b>defined</b> for English-language learners.
raja,noun,an Indian king or prince.
rajah,noun,an Indian king or prince.
rajahs,noun,an Indian king or prince.
rajas,noun,an Indian king or prince.
rake,noun,"an implement consisting of a pole with a toothed crossbar or fine tines at the end, used especially for drawing together cut grass or smoothing loose soil or gravel."
raked,verb,draw together with a rake or similar implement.
raked,verb,"scratch or scrape (something, especially a person's flesh) with a long sweeping movement."
raked,verb,set (something) at a sloping angle.
rakehell,noun,a fashionable or wealthy man of immoral or promiscuous habits.
rakehells,noun,a fashionable or wealthy man of immoral or promiscuous habits.
rakeoffs,,"noun. a share of profits, esp one that is illegal or given as a bribe. verb. (transitive, adverb) to take or receive (such a share of profits) Slang definitions & phrases for rake-off Expand."
raker,,<b>Definition</b> of RAKE. 1. a : an implement equipped with projecting prongs to gather material (as leaves) or for loosening or smoothing the surface of the ground. b : a machine for gathering hay. 2.
rakes,noun,"an implement consisting of a pole with a toothed crossbar or fine tines at the end, used especially for drawing together cut grass or smoothing loose soil or gravel."
raking,verb,draw together with a rake or similar implement.
raking,verb,"scratch or scrape (something, especially a person's flesh) with a long sweeping movement."
raking,verb,set (something) at a sloping angle.
rakish,adjective,"having or displaying a dashing, jaunty, or slightly disreputable quality or appearance."
rakish,adjective,"(especially of a boat or car) smart and fast-looking, with streamlined angles and curves."
rakishly,,"Related: <b>Rakishly</b>; rakishness. The meaning ""smart, jaunty, dashing"" (1824) is said to be a different word, probably from rake ""slant, slope"" (1620s), used especially in reference to a ship's hull or sails, of uncertain origin, perhaps from Scandinavian (cf."
rakishness,,"Related: <b>Rakishly</b>; <b>rakishness</b>. The meaning ""smart, jaunty, dashing"" (1824) is said to be a different word, probably from rake ""slant, slope"" (1620s), used especially in reference to a ship's hull or sails, of uncertain origin, perhaps from Scandinavian (cf."
rakshasa,noun,(in Hindu mythology) a malignant demon.
rale,noun,an abnormal rattling sound heard when examining unhealthy lungs with a stethoscope.
rales,noun,an abnormal rattling sound heard when examining unhealthy lungs with a stethoscope.
rally,verb,(of troops) come together again in order to continue fighting after a defeat or dispersion.
rally,verb,"recover or cause to recover in health, spirits, or poise."
rally,verb,drive in a rally.
rallied,verb,(of troops) come together again in order to continue fighting after a defeat or dispersion.
rallied,verb,"recover or cause to recover in health, spirits, or poise."
rallied,verb,drive in a rally.
rallies,verb,(of troops) come together again in order to continue fighting after a defeat or dispersion.
rallies,verb,"recover or cause to recover in health, spirits, or poise."
rallies,verb,drive in a rally.
rallyes,verb,(of troops) come together again in order to continue fighting after a defeat or dispersion.
rallyes,verb,"recover or cause to recover in health, spirits, or poise."
rallyes,verb,drive in a rally.
rallying,noun,the action or process of coming together to support a person or cause.
ram,noun,an uncastrated male sheep.
ram,,"RAM (pronounced ramm) is an acronym for random access memory, a type of computer memory that can be accessed randomly; that is, any byte of memory can be accessed without touching the preceding bytes. RAM is the most common type of memory found in computers and other devices, such as printers."
ramada,noun,an arbour or porch.
ramble,verb,walk for pleasure in the countryside.
ramble,verb,talk or write at length in a confused or inconsequential way.
ramble,verb,(of a plant) put out long shoots and grow over walls or other plants.
rambled,verb,walk for pleasure in the countryside.
rambled,verb,talk or write at length in a confused or inconsequential way.
rambled,verb,(of a plant) put out long shoots and grow over walls or other plants.
rambler,noun,a straggling or climbing rose.
rambler,noun,a person who walks in the countryside for pleasure.
ramblers,noun,a straggling or climbing rose.
ramblers,noun,a person who walks in the countryside for pleasure.
rambles,verb,walk for pleasure in the countryside.
rambles,verb,talk or write at length in a confused or inconsequential way.
rambles,verb,(of a plant) put out long shoots and grow over walls or other plants.
rambling,adjective,(of writing or speech) lengthy and confused or inconsequential.
rambling,adjective,(of a plant) putting out long shoots and growing over walls or other plants.
rambling,noun,the activity of walking in the countryside for pleasure.
rambling,verb,walk for pleasure in the countryside.
rambling,verb,talk or write at length in a confused or inconsequential way.
rambling,verb,(of a plant) put out long shoots and grow over walls or other plants.
rambunctious,adjective,uncontrollably exuberant; boisterous.
ramekin,noun,a small dish for baking and serving an individual portion of food.
ramekins,noun,a small dish for baking and serving an individual portion of food.
ramie,noun,a vegetable fibre noted for its length and toughness.
ramies,noun,a vegetable fibre noted for its length and toughness.
ramify,verb,form branches or offshoots; branch out.
ramification,noun,a complex or unwelcome consequence of an action or event.
ramifications,noun,a complex or unwelcome consequence of an action or event.
ramified,verb,form branches or offshoots; branch out.
ramifies,verb,form branches or offshoots; branch out.
ramifying,verb,form branches or offshoots; branch out.
ramjet,noun,a type of jet engine in which the air drawn in for combustion is compressed solely by the forward motion of the aircraft.
